"MEDIDOR:"	"Date"	"Time"	"Int.Len"	"kWh-Del"	"kVARh-Del"	"kWh-Rec"	"kVARh-Rec"
"          1002192804"	"11/04/24"	"23:45"	15	1,690200000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"11/04/24"	"24:00"	15	1,691100000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"12/04/24"	"00:15"	15	1,695600000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"12/04/24"	"00:30"	15	1,698300000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"12/04/24"	"00:45"	15	1,700100000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"12/04/24"	"01:00"	15	1,699200000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"12/04/24"	"01:15"	15	1,699200000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"12/04/24"	"01:30"	15	1,701900000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"12/04/24"	"01:45"	15	1,700100000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"12/04/24"	"02:00"	15	1,700100000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"12/04/24"	"02:15"	15	1,702800000000000	0,000000000000000	0,000000000000000	0,108000000000000
"          1002192804"	"12/04/24"	"02:30"	15	1,702800000000000	0,000000000000000	0,000000000000000	0,106200000000000
"          1002192804"	"12/04/24"	"02:45"	15	1,707300000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"12/04/24"	"03:00"	15	1,705500000000000	0,000000000000000	0,000000000000000	0,106200000000000
"          1002192804"	"12/04/24"	"03:15"	15	1,705500000000000	0,000000000000000	0,000000000000000	0,104400000000000
"          1002192804"	"12/04/24"	"03:30"	15	1,706400000000000	0,000000000000000	0,000000000000000	0,105300000000000
"          1002192804"	"12/04/24"	"03:45"	15	1,708200000000000	0,000000000000000	0,000000000000000	0,103500000000000
